0.5, 0.685572, 0.934294, -0.0103528, 0.336353, 0.369968, 0.17418, -0.272659, 0.202689, -0.0244577
0.52, 0.707789, 0.935153, -0.00808022, 0.284261, 0.471203, 0.229416, -0.278321, 0.25878, -0.0521918
0.54, 0.729328, 0.936769, -0.00582045, 0.226367, 0.574153, 0.26614, -0.27489, 0.296757, -0.0830751
0.56, 0.750259, 0.939124, -0.00387694, 0.166408, 0.671072, 0.276757, -0.263151, 0.317952, -0.112311
0.58, 0.770699, 0.942187, -0.00250614, 0.107297, 0.755524, 0.259314, -0.24417, 0.324519, -0.136502
0.6, 0.790747, 0.945875, -0.00181537, 0.0508751, 0.822919, 0.217917, -0.219123, 0.318788, -0.153914
0.62, 0.810471, 0.950045, -0.00178189, -0.00175234, 0.870324, 0.160739, -0.18924, 0.30314, -0.164298
0.64, 0.82992, 0.954497, -0.00231798, -0.0498023, 0.896245, 0.0969553, -0.155805, 0.280086, -0.168497
0.66, 0.849135, 0.958999, -0.00332419, -0.0925923, 0.900389, 0.0343824, -0.120126, 0.252271, -0.168044
0.68, 0.868156, 0.963315, -0.00471431, -0.129507, 0.883355, -0.0214526, -0.083457, 0.222316, -0.164773
0.7, 0.887025, 0.967238, -0.00640986, -0.160054, 0.846309, -0.0673498, -0.0468844, 0.192538, -0.160475
0.72, 0.905784, 0.970604, -0.00832377, -0.183893, 0.790684, -0.102023, -0.0112506, 0.164724, -0.156628
0.74, 0.924477, 0.973298, -0.0103694, -0.200783, 0.717901, -0.125549, 0.0228803, 0.140066, -0.154275
0.76, 0.943151, 0.975251, -0.0124918, -0.2105, 0.62921, -0.138923, 0.0552429, 0.119175, -0.154027
0.78, 0.961855, 0.976436, -0.0146773, -0.212805, 0.525676, -0.143579, 0.0858537, 0.102143, -0.156124
0.8, 0.980637, 0.976849, -0.0169302, -0.207544, 0.408392, -0.14077, 0.114924, 0.0886774, -0.16054
0.82, 0.999541, 0.976497, -0.0192419, -0.195024, 0.279398, -0.131346, 0.142736, 0.0782878, -0.167109
0.84, 1.01859, 0.975383, -0.0215732, -0.176934, 0.14402, -0.116853, 0.169527, 0.0704785, -0.175608
0.86, 1.03777, 0.973544, -0.0238638, -0.157067, 0.0129081, -0.10152, 0.19542, 0.0648496, -0.185687
0.88, 1.05706, 0.971112, -0.0260875, -0.139707, -0.10153, -0.0909967, 0.220455, 0.0611067, -0.196692
0.9, 1.07642, 0.968288, -0.0282839, -0.126996, -0.19159, -0.087861, 0.244688, 0.0590347, -0.207698
0.92, 1.09589, 0.965254, -0.030503, -0.118996, -0.254828, -0.0907379, 0.268177, 0.0584849, -0.217708
0.94, 1.11548, 0.962133, -0.0327598, -0.115071, -0.291493, -0.0965514, 0.290944, 0.0593415, -0.225791
0.96, 1.1352, 0.958995, -0.0350496, -0.114513, -0.303532, -0.101804, 0.312989, 0.0615031, -0.231174
0.98, 1.15505, 0.955877, -0.0373673, -0.116524, -0.294803, -0.102663, 0.334264, 0.064939, -0.233274
1, 1.17502, 0.952833, -0.039693, -0.120111, -0.271037, -0.095319, 0.354573, 0.0698371, -0.231606
1.02, 1.19507, 0.949959, -0.0419451, -0.124265, -0.238671, -0.0773685, 0.373389, 0.0767705, -0.225601
1.04, 1.21514, 0.947409, -0.0439465, -0.128393, -0.202822, -0.0494938, 0.389768, 0.0867545, -0.214466
1.06, 1.23513, 0.945359, -0.0454587, -0.132498, -0.165977, -0.0158526, 0.402453, 0.101115, -0.197275
1.08, 1.25491, 0.943958, -0.0462751, -0.136809, -0.12856, 0.0174885, 0.410159, 0.121245, -0.173294
1.1, 1.2744, 0.943298, -0.046315, -0.141185, -0.0906732, 0.045111, 0.411853, 0.148391, -0.142345
1.12, 1.29352, 0.943392, -0.0456632, -0.144847, -0.0533608, 0.0640266, 0.406897, 0.183549, -0.105134
1.14, 1.31222, 0.944182, -0.044532, -0.146697, -0.0184946, 0.0736963, 0.395006, 0.22747, -0.0635502
1.16, 1.33046, 0.94556, -0.0431588, -0.145956, 0.0123347, 0.0748402, 0.376157, 0.280584, -0.0208857
1.18, 1.34816, 0.947386, -0.0417109, -0.142559, 0.0386518, 0.0685059, 0.350616, 0.342617, 0.0182007
1.2, 1.36526, 0.949521, -0.0402759, -0.13696, 0.060896, 0.056077, 0.319171, 0.411956, 0.0483061
1.22, 1.38173, 0.951855, -0.0389249, -0.129618, 0.0795699, 0.0396266, 0.283292, 0.485267, 0.0646497
1.24, 1.39756, 0.954319, -0.0377533, -0.120638, 0.0946247, 0.0217589, 0.244903, 0.557949, 0.064714
1.26, 1.41281, 0.956879, -0.0368628, -0.109843, 0.105562, 0.00485823, 0.205862, 0.625218, 0.0491944
1.28, 1.42752, 0.959505, -0.0363235, -0.0970537, 0.111961, -0.00955653, 0.167596, 0.683085, 0.0215699
1.3, 1.44176, 0.962159, -0.0361607, -0.0823028, 0.113881, -0.020908, 0.131079, 0.728801, -0.0134173
1.32, 1.45555, 0.96479, -0.0363826, -0.0658478, 0.111915, -0.0292995, 0.096981, 0.760847, -0.0514058
1.34, 1.46896, 0.967343, -0.036993, -0.0481095, 0.10704, -0.0352645, 0.065775, 0.778731, -0.0892517
1.36, 1.48202, 0.96976, -0.037962, -0.0296132, 0.100386, -0.0395628, 0.0377286, 0.782699, -0.124898
1.38, 1.49475, 0.971989, -0.0392119, -0.0109016, 0.0930146, -0.0429892, 0.012917, 0.773428, -0.156875
1.4, 1.50719, 0.973982, -0.0406373, 0.00755442, 0.0857688, -0.0462286, -0.0087068, 0.751773, -0.184027
1.42, 1.51934, 0.975706, -0.0421194, 0.0254058, 0.0791869, -0.0497657, -0.0272534, 0.718658, -0.205564
1.44, 1.5312, 0.977143, -0.0435339, 0.042428, 0.073513, -0.0538463, -0.0428632, 0.675079, -0.221176
1.46, 1.54278, 0.978293, -0.0447678, 0.0585098, 0.0687673, -0.0584829, -0.0556818, 0.622146, -0.231025
